

--------------------------------------------------------------------------------
Port          Native  Status        Port
              Vlan                  Channel
--------------------------------------------------------------------------------
Po333         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po334         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po335         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po336         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po337         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po338         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po339         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po340         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po341         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po342         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po343         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po344         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po345         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po346         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po347         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po348         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po349         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po350         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po351         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po352         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po353         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po354         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po355         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po356         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po357         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po358         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po359         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po360         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po361         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po362         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po363         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po364         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po365         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po366         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po367         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po368         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po369         3138,3155,3157,3300-3307,3313,3315,3324-3344,3428-3430,3450-3453,3467
Po370         3138,3155,3157,3300-3307,3313,3315,3324-3344,3428-3430,3450-3453,3467
Po371         3138,3155,3157,3300-3307,3313,3315,3324-3344,3428-3430,3450-3453,3467
Po372         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po373         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po374         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po375         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po376         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po377         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po378         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po379         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po380         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po381         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po382         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po383         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po384         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po385         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po386         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po387         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po388         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po389         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
